fingerprint,title,author,hostname,date,categories,tags,id,license,comments,source,source-hostname,excerpt,filename,has_text
8xT6WZPVCA7cI+qkjBbawR20ZUk=,Negrito's Last Ride,William Reese ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/negritos-last-ride/,Vestal Review,"By William Reese Hamilton You hear them long before you see them, coming in a long procession, bending first around the cornerContinue readingNegrito’s Last Ride",./scrape/jsonfiles/V9S-tYgvIvKUQMjkIAhaTGNwXt8.json,TRUE
RFKcvLalSQwz+oRsGZ0KOeirp1c=,Eight Years Later,Eric Bosse ,vestalreview.net,2020-07-25,,,,,,https://vestalreview.net/eight-years-later/,Vestal Review,"by Eric Bosse Elisha wakes me in the night, clutching her fingernails into my shoulders. Her face hovers inches above mine. Herbreath,Continue readingEight Years Later",./scrape/jsonfiles/1Fv4WFCjvmWzrsb-xDjAdD0WvM0.json,TRUE
LBQDsSGIWRbnjb9V2lnxxLAvVOI=,The Slip,Ellen Scheuermann ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/the-slip/,Vestal Review,"by Ellen Scheuermann The slip is the color of a warm plum, with scalloped trim at the bust and knee. Chelsea buysContinue readingThe Slip",./scrape/jsonfiles/FWYwx8xNOxD8DCJ4QZv+vcQYiRM.json,TRUE
bNhSitZWyyXup73pf1/xy35T9uQ=,Skin Deep,Robert Boswell ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/skin-deep/,Vestal Review,by Robert Boswell Claude returns from the coffee house to find his suitcase splayed across the motel bed and the manager’s wifeContinue readingSkin Deep,./scrape/jsonfiles/lMvmhUkrAaEDd7YKNw4bleVORG8.json,TRUE
IgDR2G0wXPE+VayhmCEdHx1Dztw=,Exercise,Bruce Taylor ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/exercise/,Vestal Review,"by Bruce Taylor Take a story from real life, one you are having trouble focusing. Cut the story in half. Cut itContinue readingExercise",./scrape/jsonfiles/-raanxdbs0VAX7PhaNqn7+5b+W0.json,TRUE
XssnyIJnu5wJ0kpHIDni8DxR3II=,The Color of Skin,Matthew Smart ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/the-color-of-skin/,Vestal Review,"by Matthew Smart We didn’t realize it until the first coat was dry, but the paint we picked out for the nurseryContinue readingThe Color of Skin",./scrape/jsonfiles/06rbaEuFlh4Nc09jRNwDhhQ1Wb8.json,TRUE
XuxjhJK8Lo9ock1dPw6UoYNHSEw=,Missing,Marcia Aldrich ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/missing-2/,Vestal Review,"by Marcia Aldrich You find a janitor pushing his mop outside your office. “You’re late,” he says as you side-step hisContinue readingMissing",./scrape/jsonfiles/4GIKVr9SKvMu8EiF+01eMPZXlOs.json,TRUE
mSO3meE8CiJ1ovLFEEiWDakaQtY=,The InBetween Girl,Libby Cudmore ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/the-inbetween-girl/,Vestal Review,"By Libby Cudmore Josie lives exactly halfway between you and Hannah, the Girl You Want. A studio apartment, a loft bed barelyContinue readingThe InBetween Girl",./scrape/jsonfiles/zPlR3MP5ak6m1URtmYAHsBH2M1Y.json,TRUE
lcg32wUSlJAAsI+8vRB/AWxtmck=,A Taste of Today,Alexandra Erin ,vestalreview.net,2021-06-08,,,,,,https://vestalreview.net/a-taste-of-today/,Vestal Review,"by Alexandra Erin Someday, she thought as she took him between her lips with a bittersweet smile, maybe I will learn toContinue readingA Taste of Today",./scrape/jsonfiles/sT-A8ZROTm3KZGC0bMDk+bryjtU.json,TRUE
MhcpcrSbtqAYaWXmkjDJZM2r/Vc=,What I Lost,Dean Keller ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/what-i-lost/,Vestal Review,By Dean Keller Jacobs I lost my first tooth when I was five. I lost a stuffed zebra named Harold when I rodeContinue readingWhat I Lost,./scrape/jsonfiles/m09KXt6PaCLY7uO2BTVnE964Y3U.json,TRUE
m3xfdX7cxTENvPf3PYAd4jZxEGM=,The Missing Girl,Jacqueline Doyle ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/the-missing-girl/,Vestal Review,"By Jacqueline Doyle You see her posters on telephone poles all over town. EULA JOHNSON, MISSING. Some have been torn down, onlyContinue readingThe Missing Girl",./scrape/jsonfiles/QIToEdE7tSoK7DdJcmvHQSdXOTc.json,TRUE
OXhiXBWi1bOIAc1qS70GmS4DrJ4=,Aunt Germaine,Yannick Murphy ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/aunt-germaine-2/,Vestal Review,By Yannick Murphy Rings and necklaces are warm from my aunt’s skin when she pulls them up from under her covers andContinue readingAunt Germaine,./scrape/jsonfiles/uMKvyggKycpCQqdZXom0vfCkG5k.json,TRUE
co/tab2+a3JiHzosxwPIP9DAkUQ=,The Mouth,Lincoln Michel ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/the-mouth/,Vestal Review,by Lincoln Michel The mouth on the top of Franz’s head has a diameter of six inches. His address is 606 Hinton Ave. The electricityContinue readingThe Mouth,./scrape/jsonfiles/tW1yutUhb-u-0ot2Z7MUgXpKnNw.json,TRUE
v39LhxS/7KL+pms8sAzNIHz7Uws=,Open All Night,Jason Gurley ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/open-all-night/,Vestal Review,"by Jason Gurley Bryan leaves Rachel’s apartment at two-thirty in the morning and drives to Laguna Beach, parks in a Safeway lotContinue readingOpen All Night",./scrape/jsonfiles/JsmUSvqH9axaa+kSKFANm9TSVI0.json,TRUE
XleNltOalf0ZT/Bx5VYVwO2Vymc=,She Had To Take Off Her Glasses,Alan Beard ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/she-had-to-take-off-her-glasses/,Vestal Review,by Alan Beard I recognised her by her hair. She hadn’t cut it. Long and curled. In the sun it flashed inContinue readingShe Had To Take Off Her Glasses,./scrape/jsonfiles/6is8XUVEJNFD6g60-jUozzmGUbo.json,TRUE
ftJP3mqW9Umiwa0k6VGBHEnwpKs=,Boots,Stefanie Freele ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/boots/,Vestal Review,"By Stefanie Freele From the beginning, she is against the idea of letting go of the thuds of ice-covered hate that plungeContinue readingBoots",./scrape/jsonfiles/jkO6am-j5HHshrDPxDaeAeMrwFU.json,TRUE
OXO6RnlIdjxp+eapg9zvw1aNzkc=,Reading Sex,Ryan Nelson ,vestalreview.net,2021-06-08,,,,,,https://vestalreview.net/reading-sex/,Vestal Review,"by Ryan Nelson For him sex and romance were literary categories. As they undressed in her bedroom, the idea of “taking theContinue readingReading Sex",./scrape/jsonfiles/T03Ob1nCBRVx8tjlp+dv9UnZYTM.json,TRUE
Btz8ErX6XM2HnAg8F3LmtBc7SAE=,When Life Hands You,Jack Miller ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/when-life-hands-you/,Vestal Review,"By Jack Miller This is the sort of woman she was: when she left me, she actually asked me for a rideContinue readingWhen Life Hands You",./scrape/jsonfiles/LmENKimRCjQWm74MEmatPY921yE.json,TRUE
8kwaF7VqrQMYLXWRElgtQ2ekiWg=,A Finger in the Freezer,Clare Kirwan ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/a-finger-in-the-freezer/,Vestal Review,"by Clare Kirwan You cannot go through any kind of life untouched. And everything that touches you affects you, marks you. AndContinue readingA Finger in the Freezer",./scrape/jsonfiles/D2ewHdDv17Waa5EOnjTodprvskA.json,TRUE
UFwvX3+IvQS4dgySNVvtBG7bOEg=,Full Story,,vestalreview.net,2015-11-01,,,,,,https://vestalreview.net/full-story/,Vestal Review,Beginning. My father left my mother and me when I was twelve. His letters smelled of oak and gasoline; they were alwaysContinue readingFull Story,./scrape/jsonfiles/HFsLAyKY9zalWHYs5xVHi+wk6Q8.json,TRUE
ewEVBcRoleigKfydyiupVmtnYZM=,Hands and Gloves,Judy French ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/hands-and-gloves/,Vestal Review,"By Judy French From the first his hands fascinated: the delicate wrists, the fine bones and slender fingers, the palms just wideContinue readingHands and Gloves",./scrape/jsonfiles/h1kYJ-n8k+ZYApgWLWcv1Pa0JKU.json,TRUE
nFA6/rDBG7cq+uKqQkgu8L6+TUQ=,Colors Shift and Fade,Tania Hershman ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/colors-shift-and-fade/,Vestal Review,"by Tania Hershman He shouts, she shouts, the cat slinks under the sofa, the neighbour turns up the television, and finally they fall asleep.Continue readingColors Shift and Fade",./scrape/jsonfiles/dHV5lZuGK7xIUC1Mfd+9TOrdKo4.json,TRUE
fcb0j4GlNutEG8tbn+3efJX1FH8=,Archive,,vestalreview.net,2023-04-18,,,,,,https://vestalreview.net/archive/,Vestal Review,"Welcome to our archive! We’re proud to have an extensive list of issues, dating back to 2000. Unfortunately, we don’t have aContinue readingArchive",./scrape/jsonfiles/wC-1OH+Jzak6iODCqgs7iMoocDs.json,TRUE
rGdSh+UOH5kHyFYQUpOKQfPodFY=,Noir or Never,Mary Corinne ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/noir-or-never/,Vestal Review,by Mary Corinne Powers The sun set like a fat lady easing into an icy ocean while night sprawled against the skyContinue readingNoir or Never,./scrape/jsonfiles/xx4YnBviQ7KUmL+evk2rj7zp8DQ.json,TRUE
cCU+EkirRomLQGxiDUU32p0X99s=,You Leave Me The Salt,Douglas Campbell ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/you-leave-me-the-salt/,Vestal Review,"By Douglas Campbell You arrive so sweetly, unannounced, on strange tides, rhythmless. I often tense and stand still, listening, in the kitchenContinue readingYou Leave Me The Salt",./scrape/jsonfiles/XhTThP0lO+zYvOKBGqi+VS1ONTc.json,TRUE
S+j3m2j0V3K4nvSXDClalf2LVVg=,Etched in Stone,Brock Adams ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/etched-in-stone/,Vestal Review,By Brock Adams I was young when I dated the girl who knew where she was to be buried. She took meContinue readingEtched in Stone,./scrape/jsonfiles/lvbODeuBZc+RcctM6VAF+ejOAKU.json,TRUE
J+2bDokhrzDSDrAqQnl7ESFVLrU=,Clamming Up,Melinda McCamant ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/clamming-up/,Vestal Review,"By Melinda McCamant When she told him about the other man, the tide was going out. But now, several hours later, theContinue readingClamming Up",./scrape/jsonfiles/8fPUYbcfO+Vu5vcH2Jfov-j4TjY.json,TRUE
c8IgRFXlwb9cpsieKUaK6QD1ezU=,What You Can Learn in a Bar,Robert Reynolds ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/what-you-can-learn-in-a-bar/,Vestal Review,by Robert Reynolds This German man is telling me about self-defense techniques. His pint has remained untouched at three-quarters full for ten minutes. MakeContinue readingWhat You Can Learn in a Bar,./scrape/jsonfiles/jxR6aFlGOD7epPGzEXz191A1LxU.json,TRUE
XkRaHbQ1gUDlWiy86s1MomkQ06k=,Psyche's Sisters,Ed Taylor ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/psyches-sisters/,Vestal Review,"By Ed Taylor Wait now, let’s get this straight. He comes only at night to, he says, “perform a husband’s duty,” demands thatContinue readingPsyche’s Sisters",./scrape/jsonfiles/I6pLxWd0B7vNYIcW4B0KGCo0vhk.json,TRUE
zcGiu+C2P8dAlhR6Y8y2TTRFrIc=,Prophecy and Salvation,Joe Murphy ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/prophecy-and-salvation/,Vestal Review,by Joe Murphy “George Romero must be Jesus.” Hank clutched the twelve-gauge and peered between the window slats. “Nostradamus.” My head shook.Continue readingProphecy and Salvation,./scrape/jsonfiles/9cM1DC+b2DsD7jhkHwlJcrACiEo.json,TRUE
3gFZB5xTH4bKFLXAn/6G4NU1z+M=,Love Lines Circle,Chris Clarke ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/love-lines-circle/,Vestal Review,"by Chris Clarke Beginning in an indigo villa on a Portuguese hillside, you drink rough red and play charades. Pheromones of nightContinue readingLove Lines Circle",./scrape/jsonfiles/iiq5sKcpsBbV3YjgX26V4jMhYME.json,TRUE
9GdJilzALQ98ovxm3LRiJhjswVA=,Behind Curtain #3,Kim Hanneman ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/behind-curtain-3/,Vestal Review,"by Kim Hanneman You get a phone call and, simple as that, your life changes. “Hello?” “Chris is in the ICU atContinue readingBehind Curtain #3",./scrape/jsonfiles/Yv2fNmuo8hIly0lDM7HAC2XRjyk.json,TRUE
nF0Dqm1z+WRxaef5yXetTNNWyuQ=,Violence,Roberta Allen ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/violence/,Vestal Review,"By Roberta Allen At the party, I watched the bald ethnobotanist, who never got over losing his beautiful, sweet, kind, charming, funny,Continue readingViolence",./scrape/jsonfiles/8Feh1KbUsvfSZhGwlWKCCqkjMCY.json,TRUE
n3OyDbztCpRn/ptvtTWVvwmzpmY=,Baby Skin,Chandler JenretteMy ,vestalreview.net,2023-04-17,,,,,,https://vestalreview.net/baby-skin/,Vestal Review,by Chandler JenretteMy friend’s baby was born with skin made of paper. They didn’t know how it happened; no one in the family hadContinue readingBaby Skin,./scrape/jsonfiles/NGS7rGCo88gCbhMcNuQmBHlHYIs.json,TRUE
tfuyzt8x3T2Qn6HJ34sukEK9dak=,Three Soldiers,Bruce Holland ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/three-soldiers/,Vestal Review,"by Bruce Holland Rogers 1. The Hardest Question My marines bring me questions. “When do we get to shower?” “Sergeant, how doContinue readingThree Soldiers",./scrape/jsonfiles/3osAwut0CN3LCCllwlNvm0Ikhss.json,TRUE
m/Bxj155A+bmvt3z7/YZAH039KQ=,Recovering by Heather Sager,,vestalreview.net,2018-06-14,,,,,,https://vestalreview.net/recovering-heather-sager/,Vestal Review,"Ever since my story appeared in the news, my life has been ruined, even though I stopped drinking. Everyone knows me asContinue readingRecovering by Heather Sager",./scrape/jsonfiles/uSSmZGHm0UggJGY5nLWwAyJr2f8.json,TRUE
nEHOYDM2ms20n7Xssjn+popEvvs=,Soft,Michael Don ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/soft/,Vestal Review,By Michael Don An elderly woman is struggling to walk home with her groceries and asks me for help. I grab herContinue readingSoft,./scrape/jsonfiles/7Ri7lyJRcZAbMtJMPGf9j1dUceU.json,TRUE
Qq0KoTdW+4skZw8qk7jERiuIF5Q=,Disintegration,Kelly Spitzer ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/disintegration/,Vestal Review,by Kelly Spitzer Mother He refuses to go to the party. He says: It’s a weeknight. We can’t keep the kids upContinue readingDisintegration,./scrape/jsonfiles/1idwuwpsskMe0fLUL2PlI5JKNA8.json,TRUE
oPQJ3a/06ClP/5KiDPBJPCWfP1c=,The Floorboards Creak,Andrew Herriott ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/the-floorboards-creak/,Vestal Review,"By Andrew Herriott We consciously made the decision not to believe in ghosts, though they’d been around as long as we couldContinue readingThe Floorboards Creak",./scrape/jsonfiles/QpI1VDEt977Vylvp339mgDKCWRo.json,TRUE
i5EKkbQK7zFm60TO4fxIfqFLE6I=,Birds,Aimee Bender ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/birds/,Vestal Review,"By Aimee Bender After dropping down dresses for Cinderella’s ball, and discovering the stepsisters’ feet mutilation, and some active eye-pecking at theContinue readingBirds",./scrape/jsonfiles/SdZUPGi9YxK4TL+if9sxAk9mYoU.json,TRUE
+dGWnmYcQURQLr3bEB/Xek5plzQ=,La Luna de los Tres Limones,Steve Frederick ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/la-luna-de-los-tres-limones/,Vestal Review,by Steve Frederick A cluster of fruit dangled like three moons from the lemon tree outside my balcony. The real moon wasContinue readingLa Luna de los Tres Limones,./scrape/jsonfiles/wpKHLoxoWXsHlsdbCRKLZC2j5dY.json,TRUE
9ob3atV0PZWViMxoGe2DC9tahZ8=,Where Does the Mind Go?,Annie Cardi ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/where-does-the-mind-go/,Vestal Review,"By Annie Cardi Can we talk in the hall? It’s a little too much in here, don’t you think? All these flowers—whoContinue readingWhere Does the Mind Go?",./scrape/jsonfiles/57RhD3P+RuNGeEyR15IcS9jQRNk.json,TRUE
gTKnrjny4drhQV9pOXThYN091Yg=,Fireworks,Flash fiction ,vestalreview.net,2015-11-02,,,,,,https://vestalreview.net/fireworks/,Vestal Review,Flash fiction story.,./scrape/jsonfiles/1m-ALZEzKKZkGtZAxdp+-sUzdWE.json,TRUE
E99Swhfjjby8Rq6opIq+IUZY/oc=,And The Rain Kept Falling,Steven Nordhauser ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/and-the-rain-kept-falling/,Vestal Review,"By Steven Nordhauser I was considered lucky to get the summons. So few were sent out, just me and Estella in theContinue readingAnd The Rain Kept Falling",./scrape/jsonfiles/qhdUSQ95E5U5CicOfynR0K8eF4M.json,TRUE
Oox1Jbvq4ixrc0KZRucJF0Z9Xp0=,Parting Ways,Randall DeVallance ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/parting-ways/,Vestal Review,"by Randall DeVallance There was the death, of course, and the funeral and a week later, Marianne visited the grave for the first time. She tookContinue readingParting Ways",./scrape/jsonfiles/QVAFZBxm4thuOkim9mErxXcnq90.json,TRUE
ZtX7WmwNmjaHhwGybAurEtUj7gA=,Scar Tissue,Amanda Gain ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/scar-tissue/,Vestal Review,"By Amanda Gain 1. Foot We sit side by side on the unused bed in my room, a week after we firstContinue readingScar Tissue",./scrape/jsonfiles/rm7X7O+yuHpgvdbrQ3AFeJ-nscI.json,TRUE
5iEKMt8viZs+xpyzE5pHtcPAhBg=,On Being Alone,Bryan Wang ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/on-being-alone/,Vestal Review,"By Bryan Wang While Jun Chen lay motionless and silent and Andrew murmured, “Oh Christ, Oh Jesus Christ,” and Bobbie screamed, “WeContinue readingOn Being Alone",./scrape/jsonfiles/3LE8ltHzClIguknOrzVIj5JpUC8.json,TRUE
FuWMPFbXDE9otASQEgrsYkdOOxA=,High Fives and Pitchfork,Jesse Goolsby ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/high-fives-and-pitchfork/,Vestal Review,"By Jesse Goolsby The day Pekka gave up his parents’ religion, a dust storm swept up from the south, blanketing the skyContinue readingHigh Fives and Pitchfork",./scrape/jsonfiles/BgLHUTCkPYw1dWsHAY0VQTJl2a8.json,TRUE
fEFS13omGa+5TTr5gbdUFsnO7WQ=,Mortality,Amy Kiger-Williams ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/mortality/,Vestal Review,"by Amy Kiger-Williams Her husband was dead now and she couldn’t stop laughing. There he was on the couch, cooling to herContinue readingMortality",./scrape/jsonfiles/SzmuInv1gJxD+VRZzoyyCVHKFY0.json,TRUE
OyTOraepcC2W99BUwjAqeKtXZY0=,The Dead,Beverly Jackson ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/the-dead/,Vestal Review,"by Beverly Jackson We walk every morning, our pace well suited—old dog and old woman—a leash uniting us in silent journeys downContinue readingThe Dead",./scrape/jsonfiles/Q1yu0w9ZwF3uFnZltHr9umuw4tA.json,TRUE
M0Px0ISTA6yH3b/u7v0zOWaAbKg=,"Like Father, Like Son",Mike Resnick ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/like-father-like-son/,Vestal Review,"by Mike Resnick and Barb Galler-Smith Our cursed Father limped across the bridge, glancing neither right nor left. Then, like Hamlet’s kingContinue readingLike Father, Like Son",./scrape/jsonfiles/TdS9wrVvV9otALi-e+2u8HcPtGA.json,TRUE
jZEX61qQqlh1ps3ISezoeSWDV4o=,Gifts,Janet E ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/gifts/,Vestal Review,"by Janet E Gardner That Christmas, just before she went into the hospital, Joanie gave everyone kaleidoscopes. Pale, smooth wooden ones forContinue readingGifts",./scrape/jsonfiles/f0ukT-UbbcgeZtigrdSGFYyrz-s.json,TRUE
ld4PfA1b0OZ9Cjh6UejNS4P2V3E=,The Night is Mad,Paula Grenside ,vestalreview.net,2020-07-25,,,,,,https://vestalreview.net/the-night-is-mad/,Vestal Review,by Paula Grenside The night is mad; it twists bed sheets around my arms and legs while my heart sizzles in boilingContinue readingThe Night is Mad,./scrape/jsonfiles/v4t5EBrUpbsk3c+ykbd0rZQhP3k.json,TRUE
wmck/QdZCSPRivANPoOGOQV8EtE=,An Evening of Baroque,Jose Chaves ,vestalreview.net,2020-07-25,,,,,,https://vestalreview.net/an-evening-of-baroque/,Vestal Review,"by Jose Chaves It’s past midnight. I’m hunkered down with a chunky gal from the art gallery, the one with the thickContinue readingAn Evening of Baroque",./scrape/jsonfiles/1emZzxq-DSP7-8vC0w-c79A3iDM.json,TRUE
e3vOJjTIXfkdRf4ZVfE6xtwbiGY=,Surface Tension,Maia Harrison ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/surface-tension/,Vestal Review,"By Maia Harrison Funny, how I can die a thousand times and still it’s never enough. A thousand dances with nails inContinue readingSurface Tension",./scrape/jsonfiles/ZturhhrAnnIAdbgulB0E0hoeK-k.json,TRUE
0zvzUbD+aFPIxSE0HyxUSvoekiQ=,When the Carnival Spills...,Bruce Boston ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/when-the-carnival-spills/,Vestal Review,"by Bruce Boston When they light the river at carnival time and the pleasure boats pass along the strand, their colored globesContinue readingWhen the Carnival Spills…",./scrape/jsonfiles/OCes2H7UtuVUAEvTvXPE5nEp0vY.json,TRUE
i74z0/1piEOKbf85qS2ozp2FX4c=,Mermaid,A. A. Balaskovits,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/mermaid/,Vestal Review,"By A. A. Balaskovits Why should you want to escape us, your sisters who love you more than you know? Why shouldContinue readingMermaid",./scrape/jsonfiles/DTKxqRaBeoP+8W2GAFcU0DieKbM.json,TRUE
hi0nncx4xRDcR6HQ1qqkxEYdjQg=,The Pull of the River,John Haggerty ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/the-pull-of-the-river/,Vestal Review,"By John Haggerty The river, where its surface can be seen, is a muddy brown. It is indifferent to what it carries,Continue readingThe Pull of the River",./scrape/jsonfiles/ATqstANhAqKbWuh5CLX3ZQh8bek.json,TRUE
A9ourpD6ou6V8Rvu4Uj/oziJt5Q=,Four Hard Facts About Water,Damian Dressick ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/four-hard-facts-about-water/,Vestal Review,"By Damian Dressick 1. Mixed with Dewar’s White Label whiskey and served in a highball glass with shaved ice, it will costContinue readingFour Hard Facts About Water",./scrape/jsonfiles/v1s1Ya2n2MyFuomrw+mb+XugLdM.json,TRUE
fswZt3YXcLE44unK4PgJYikO6NI=,A Theory of the Artist,Sam Lipsyte ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/a-theory-of-the-artist/,Vestal Review,"by Sam Lipsyte Say it’s three small children on a beach. Say they share a blanket on the sand, all of themContinue readingA Theory of the Artist",./scrape/jsonfiles/X-QFLWe7Qu5CnjQ19JQNgj+jtNY.json,TRUE
DvLxS67M4+3xhvwKn4yjryNThpI=,New Millennium Sex,Maryanne Stahl ,vestalreview.net,2020-07-25,,,,,,https://vestalreview.net/new-millennium-sex/,Vestal Review,by Maryanne Stahl No one wants to fuck Cheryl anymore. That’s what she thinks. Cheryl is doing her laundry in the basementContinue readingNew Millennium Sex,./scrape/jsonfiles/iWrIxelcsR0vYgqaq2SzXjlBUL0.json,TRUE
yzan9OBK5hEsxnMtqakJHthF+aI=,I Was A Soldier,Brian E. Turner,vestalreview.net,2020-07-24,,,,,,https://vestalreview.net/i-was-a-soldier/,Vestal Review,by Brian E. Turner I jumped into the hole to escape from the battle and he was there. He in his blueContinue readingI Was A Soldier,./scrape/jsonfiles/NCB1w00l+vWbgZXX4qbRhH9Cab0.json,TRUE
yAd1u9+2jO2wehqFxqINu2tPG1U=,What Happens to a Girl Who Lives Alone,WJ Barris ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/what-happens-to-a-girl-who-lives-alone/,Vestal Review,"By WJ Barris The three old aunts arrive with eyes trained to uncover signs, omens, a ripple in the day. Somewhere inContinue readingWhat Happens to a Girl Who Lives Alone",./scrape/jsonfiles/1D9LIY7NiJjcsgoz+47Bbz0H4ZE.json,TRUE
jsm995qNrIThtbopIDqawMDXS9c=,"Intersection, Late Afternoon",Lili Flanders ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/intersection-late-afternoon/,Vestal Review,"by Lili Flanders Norman was a talker, which meant that Anita, for the most part, was a listener and, by extension, anContinue readingIntersection, Late Afternoon",./scrape/jsonfiles/wCAEoh3JkVkFsrpQZCV29Drabkw.json,TRUE
hF0QECY/lpw+5L6nISKJ/bDoc2c=,Like Shit on a Cracker,,vestalreview.net,2019-01-07,,,,,,https://vestalreview.net/like-shit-on-a-cracker-by-claire-guyton/,Vestal Review,Like a fine Merlot. That’s what he said; that’s what he called me. And that wasn’t enough to put me off. WhenContinue readingLike Shit on a Cracker,./scrape/jsonfiles/PSlvAOMWLHDS9Ltun7uMuEt6fSw.json,TRUE
J1/ZuQJwjn+BMrqDMhDcY/3mxJw=,Waiting for the Flight,Beverly Carol ,vestalreview.net,2020-07-25,,,,,,https://vestalreview.net/waiting-for-the-flight/,Vestal Review,"by Beverly Carol Lucey If she’d not left her dog and her husband at home, to sit in an airport with aContinue readingWaiting for the Flight",./scrape/jsonfiles/dlSu4mMw28So-h+dI2h0d8rbfsQ.json,TRUE
FNPij1Myzr1Ztj6miSHZsj147tM=,The Escape of the Circus Freaks,Bruce Boston ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/the-escape-of-the-circus-freaks/,Vestal Review,by Bruce Boston The escape of the circus freaks was nothing to laugh about. Some of them were harmless enough: the beardedContinue readingThe Escape of the Circus Freaks,./scrape/jsonfiles/0rMTQPAG92Wgfr0nQFxomBCZ96E.json,TRUE
Op1eVSQKiam5iriDtc7YIf75ng0=,Love Nest,William Saxton ,vestalreview.net,2021-06-08,,,,,,https://vestalreview.net/love-nest/,Vestal Review,"by William Saxton Three cutters lay off the bow, laser cannon centered on Larry’s ship. “The quarantine will be six months,” saidContinue readingLove Nest",./scrape/jsonfiles/aWVV9APdvdlX5W7HZvka+U+Uj6w.json,TRUE
O6+xavgskUCs1+05FFVnR3ye6EM=,Tertsa,Bruce Holland ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/tertsa/,Vestal Review,by Bruce Holland Rogers During our visit to Crete we stopped by the home of our old friend Nemos in Tertsa. HisContinue readingTertsa,./scrape/jsonfiles/arGQyydqpb51-XUyhl6VbDcgbME.json,TRUE
6Am8snuGe7kbys/40K0gfJRmCyo=,Transients,Zett Aguado ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/transients/,Vestal Review,by Zett Aguado I named the tree Crooked Old Man because its branches reminded me of arthritic fingers. The tree was rootedContinue readingTransients,./scrape/jsonfiles/q3mLPOqjISHuc8+4o1pQMpqjkvo.json,TRUE
PoDtVhwESDLsPDYmphowBDZzDZc=,Memories,Jennifer Macaire ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/memories/,Vestal Review,"by Jennifer Macaire “Of course I knew. We all knew about it. No one said anything aloud, but we knew. The smellContinue readingMemories",./scrape/jsonfiles/xmRRqIo1NDHtTmtlhQvFnwkuWGM.json,TRUE
