fingerprint,title,author,date,source,source-hostname,hostname
y8j6XU6ZU/Ub880qiNybT+CTpko=,The Lighthouse Girl,Baoshu; Andy Dudak,2023-01-01,https://clarkesworldmagazine.com/bao_01_18/,Clarkesworld Magazine,clarkesworldmagazine.com
Be9xPwND+jvRM9Qzj8LkPw5LTdU=,Dandelion,Elly Bangs,2023-01-01,https://clarkesworldmagazine.com/bangs_09_18/,Clarkesworld Magazine,clarkesworldmagazine.com
fUhoXyM+goyHQ2ilOQyAHS4Hc7E=,Left to Die,Vandana Singh,2023-01-01,https://clarkesworldmagazine.com/singh_12_22/,Clarkesworld Magazine,clarkesworldmagazine.com
v1uzpM10tOPZ6OKJtBdpV+iYGdQ=,Cody,Pat Cadigan,2023-01-01,https://clarkesworldmagazine.com/cadigan_11_14_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
68oF5Rl+u8b7SLGbHAiAVMmcDw0=,Blue Ink,Yoon Ha Lee,2023-01-01,https://clarkesworldmagazine.com/lee_08_08/,Clarkesworld Magazine,clarkesworldmagazine.com
QSQd/qoMN7A4bTS5XLBtu9Gr1xw=,The Taste of Wheat,Ekaterina Sedia,2023-01-01,https://clarkesworldmagazine.com/sedia_08_07/,Clarkesworld Magazine,clarkesworldmagazine.com
DF35PkOaaZ/jHW+u7xdgVNq0Phw=,The Perfect Sail,I-Hyeong Yun; Elisa Sinn; Justin Howe,2023-01-01,https://clarkesworldmagazine.com/i-hyeong_01_20/,Clarkesworld Magazine,clarkesworldmagazine.com
08clk7zXl11Elc0rQDng4ZGBna0=,Confessions of a Con Girl,Nick Wolven,2023-01-01,https://clarkesworldmagazine.com/wolven_04_19_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
DCRmmrvqD5eYXfreQY7on6KEI20=,Security Check,Han Song; Ken Liu,2014-09-08,https://clarkesworldmagazine.com/han_08_15/,Clarkesworld Magazine,clarkesworldmagazine.com
5RZ8n00Kd1J9aRt1e8iXfH+xrHY=,Old Friends,Garth Nix,2023-01-01,https://clarkesworldmagazine.com/nix_04_16_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
Twq+kPnSvUwoRk8cKa+U9qi90oo=,This is Why We Jump,Jacob Clifton,2023-01-01,https://clarkesworldmagazine.com/clifton_06_13/,Clarkesworld Magazine,clarkesworldmagazine.com
tFeEVkeiHhODHeAd9/T1mDaOBPw=,The Found Girl,David Klecha; Tobias S Buckell,2023-01-01,https://clarkesworldmagazine.com/klecha_09_12/,Clarkesworld Magazine,clarkesworldmagazine.com
T54WDocpqNTa/9t7lpC/LgE76d0=,Time Reveals the Heart,Derek Künsken,2023-01-01,https://clarkesworldmagazine.com/kunsken_03_20/,Clarkesworld Magazine,clarkesworldmagazine.com
Z0W6ZqhZs99Pxd5D+HXY7NJLvyQ=,The Nightingales in Plátres,Natalia Theodoridou,2023-01-01,https://clarkesworldmagazine.com/theodoridou_10_17/,Clarkesworld Magazine,clarkesworldmagazine.com
WTayC21VY5uSGZlimRQ/p4MsVGM=,Sharp Undoing,Natasha King,2023-01-01,https://clarkesworldmagazine.com/king_01_23/,Clarkesworld Magazine,clarkesworldmagazine.com
RIj58f+xef7WkJzZg9Q3RSKYOS0=,Clockwork Chickadee,Mary Robinette Kowal,2023-01-01,https://clarkesworldmagazine.com/kowal_06_08/,Clarkesworld Magazine,clarkesworldmagazine.com
qICbxkvhQajT8P5olr85iGwX9Hw=,Conservation of Shadows,Yoon Ha Lee,2023-01-01,https://clarkesworldmagazine.com/lee_08_11/,Clarkesworld Magazine,clarkesworldmagazine.com
HIQMWeP5ZDyD/h8F957kFbF+hHk=,The Pirate's Consigliere,Bo Balder,2023-01-01,https://clarkesworldmagazine.com/balder_08_22/,Clarkesworld Magazine,clarkesworldmagazine.com
lTwEo5X/dvuVWDw0LAZmOUx5vmA=,The Hunger Tower,Pan Haitian; Nick Stember,2023-01-01,https://clarkesworldmagazine.com/pan_07_15/,Clarkesworld Magazine,clarkesworldmagazine.com
lRiD/Hbh2Mw5Qnk4PPsEId5LshA=,Egg Island,Karen Heuler,2023-01-01,https://clarkesworldmagazine.com/heuler_10_15/,Clarkesworld Magazine,clarkesworldmagazine.com
5WF9s1fquUTgxtmDOuBzaNVk6SU=,"26 Monkeys, Also the Abyss",Kij Johnson,2023-01-01,https://clarkesworldmagazine.com/johnson_03_19_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
KQhQxY0/JcIlLpFR3SJToHfqN4M=,A Well-Worn Path,AnaMaria Curtis,2023-01-01,https://clarkesworldmagazine.com/curtis_10_21/,Clarkesworld Magazine,clarkesworldmagazine.com
m4+IpctxbsNuu2NGx/ERBSLBA/c=,Going Time,Amal Singh,2023-01-01,https://clarkesworldmagazine.com/singh_02_23/,Clarkesworld Magazine,clarkesworldmagazine.com
03DEaITm4jCoS1l5vKrR98hJ+Ug=,Coyote Invents the Land of the Dead,Kij Johnson,2023-01-01,https://clarkesworldmagazine.com/johnson_03_16/,Clarkesworld Magazine,clarkesworldmagazine.com
jTxruTc3g9NIWT65iweZGfn+NKY=,The Death Haiku of the Azure Five,L Chan,2023-01-01,https://clarkesworldmagazine.com/chan_11_21/,Clarkesworld Magazine,clarkesworldmagazine.com
Cgn8IbrbxSevQxk77OGigUeev/0=,Best-Laid Plans,David D Levine,2023-01-01,https://clarkesworldmagazine.com/levine_05_21/,Clarkesworld Magazine,clarkesworldmagazine.com
vziKykpAk15Yla076vopgqX1gg0=,Immersion,Aliette de Bodard,2023-01-01,https://clarkesworldmagazine.com/debodard_06_12/,Clarkesworld Magazine,clarkesworldmagazine.com
fVQM3eZnG/XSiwpvxxmy2TVW1Q0=,The Rains on Mars,Natalia Theodoridou,2023-01-01,https://clarkesworldmagazine.com/theodoridou_12_17/,Clarkesworld Magazine,clarkesworldmagazine.com
F3qEL39PKecKbPNbUDk7rbpQcQk=,Bonding with Morry,Tom Purdom,2023-01-01,https://clarkesworldmagazine.com/purdom_09_17_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
0JLKtaEPznAN5xyM0B2DFiB8isg=,The Human Moments,Alexander Lumans,2023-01-01,https://clarkesworldmagazine.com/lumans_02_08/,Clarkesworld Magazine,clarkesworldmagazine.com
CacAyoKB0hjSyVMLFDXsoAIbUqg=,Failure to Convert,Shih-Li Kow,2023-01-01,https://clarkesworldmagazine.com/kow_03_23/,Clarkesworld Magazine,clarkesworldmagazine.com
uU72YeEeLbfcYsL1FVrDorFM5jg=,"He Leaps for the Stars, He Leaps for the Stars",Grace Chan,2023-01-01,https://clarkesworldmagazine.com/chan_07_21/,Clarkesworld Magazine,clarkesworldmagazine.com
vOK7gqT65QTkEOfF68chs20ITBI=,Everything Must Go,Brooke Wonders,2023-01-01,https://clarkesworldmagazine.com/wonders_11_12/,Clarkesworld Magazine,clarkesworldmagazine.com
J2mtAR+3s7wTcX91ofL0l5D4qBo=,The Veilonaut's Dream,Henry Szabranski,2023-01-01,https://clarkesworldmagazine.com/szabranski_08_18/,Clarkesworld Magazine,clarkesworldmagazine.com
2GAZ+vaq3Hemd/88FsQzFhEZgGA=,The Osteomancer's Son,Greg van Eekhout,2023-01-01,https://clarkesworldmagazine.com/vaneekhout_02_15_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
Vzlm9vG0cQMeYsyxqvP3v0N+yQE=,Sour Milk Girls,Erin Roberts,2023-01-01,https://clarkesworldmagazine.com/roberts_01_18/,Clarkesworld Magazine,clarkesworldmagazine.com
4yJVjlqiDVTgNpVjXByyrcaTZ4E=,Little Animals,Nancy Kress,2023-01-01,https://clarkesworldmagazine.com/kress_06_21/,Clarkesworld Magazine,clarkesworldmagazine.com
1dJxApoTA/zRWkkm+KLL7/7Qhd0=,Everybody Loves Charles,Baoshu; Ken Liu,2023-01-01,https://clarkesworldmagazine.com/bao_01_16/,Clarkesworld Magazine,clarkesworldmagazine.com
HU58Jw7Fv0+dDIOBWmNI4aalcN0=,Can You See Me Now?,Eric M Witchey,2023-01-01,https://clarkesworldmagazine.com/witchey_09_08/,Clarkesworld Magazine,clarkesworldmagazine.com
IR8VmIg1RPH5Rsc+gNwrOSrkcA0=,Infinities,Vandana Singh,2023-01-01,https://clarkesworldmagazine.com/singh_02_14_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
IoLg+AptXdte0YO/sHRfzrikaHg=,Your Right Arm,Nin Harris,2023-01-01,https://clarkesworldmagazine.com/harris_11_15/,Clarkesworld Magazine,clarkesworldmagazine.com
FIoT46+m7dwp5dxXq9drmFO/Uf8=,The Field Tiger,Endria Isa Richardson,2023-01-01,https://clarkesworldmagazine.com/richardson_04_21/,Clarkesworld Magazine,clarkesworldmagazine.com
wooxd2CFw0Ny5nddVPEdz8e/cQ0=,Rake the Leaves,R T Ester,2023-01-01,https://clarkesworldmagazine.com/ester_04_23/,Clarkesworld Magazine,clarkesworldmagazine.com
tR76ptsMQm8T2iWpJKeHUei0Coc=,A Tower for the Coming World,Maggie Clark,2023-01-01,https://clarkesworldmagazine.com/clark_12_16/,Clarkesworld Magazine,clarkesworldmagazine.com
mUmQZnEHsghsa2EMYBzCIQF0/8A=,For I Have Lain Me Down on the Stone of Loneliness and I'll Not Be Back Again,Michael Swanwick,2023-01-01,https://clarkesworldmagazine.com/swanwick_01_18_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
glQQkDz+NfwZXmEiWAk9MD11YZs=,"One Sister, Two Sisters, Three",James Patrick Kelly,2023-01-01,https://clarkesworldmagazine.com/kelly_10_16/,Clarkesworld Magazine,clarkesworldmagazine.com
dxK9R2jCZPnf6ECvcXs7ZMw8mIo=,"Alone, on the Wind",Karla Schmidt; Lara Harmon,2023-01-01,https://clarkesworldmagazine.com/schmidt_08_16/,Clarkesworld Magazine,clarkesworldmagazine.com
WTSBA/p6/UgBpVKWy1BUbBwXsQg=,Mercurial,Kim Stanley Robinson,2023-01-01,https://clarkesworldmagazine.com/robinson_02_16_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
Y9twFCkRz2ICOztZLeWlgGMSVTw=,Submergence,Arula Ratnakar,2023-01-01,https://clarkesworldmagazine.com/ratnakar_03_21/,Clarkesworld Magazine,clarkesworldmagazine.com
ZlAiVe52vqC0c4jqsrzAJg4G4Mk=,Retrieval,Suzanne Walker,2023-01-01,https://clarkesworldmagazine.com/walker_11_17/,Clarkesworld Magazine,clarkesworldmagazine.com
YiG2251hrHUDaZp9lWuyQMb9hWI=,The Very Pulse of the Machine,Michael Swanwick,2023-01-01,https://clarkesworldmagazine.com/swanwick_10_16_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
ak7RivlXo6HxZf2WfAMk/WSWK/w=,"Red Lights, and Rain",Gareth L Powell,2023-01-01,https://clarkesworldmagazine.com/powell_10_17_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
NnUCIKm2b2RiRXQlcUSNfgQgwRY=,Communist Computer Rap God,Andrea Kriz,2023-01-01,https://clarkesworldmagazine.com/kriz_04_21/,Clarkesworld Magazine,clarkesworldmagazine.com
3o4HWwzFGKW6lrLudpQsWrnGgIw=,The Contemporary Foxwife,Yoon Ha Lee,2023-01-01,https://clarkesworldmagazine.com/lee_07_14/,Clarkesworld Magazine,clarkesworldmagazine.com
pUkdAzuZ/2NpYFKszNb/OrYpBHU=,Antarctica,D A Xiaolin Spires,2023-01-01,https://clarkesworldmagazine.com/spires_11_19/,Clarkesworld Magazine,clarkesworldmagazine.com
bTAALbFZ9k+WA1nLWzY3d/bI37E=,The Ghosts of Ganymede,Derek Künsken,2023-01-01,https://clarkesworldmagazine.com/kunsken_01_19/,Clarkesworld Magazine,clarkesworldmagazine.com
qL0/SZERiNDcIcj1dy4VGiO70/s=,Episode 72,Don Webb,2023-01-01,https://clarkesworldmagazine.com/webb_12_08/,Clarkesworld Magazine,clarkesworldmagazine.com
PHXEK0hvCBL8flNoXKWwaBJ63/U=,An Arc of Lightning Across the Eye of God,P H Lee,2023-01-01,https://clarkesworldmagazine.com/lee_10_19/,Clarkesworld Magazine,clarkesworldmagazine.com
bOc2kxkFNKXth4EQKev0vFB0vrw=,Away from Home,Luo Longxiang; Nick Stember,2023-01-01,https://clarkesworldmagazine.com/luo_05_16/,Clarkesworld Magazine,clarkesworldmagazine.com
aUw6pdYkWFtbCe5XsaiOh5+jwRM=,After Moreau,Jeffrey Ford,2023-01-01,https://clarkesworldmagazine.com/ford_04_08/,Clarkesworld Magazine,clarkesworldmagazine.com
qSVA+5gXtBELNFtlH4DoXaanw/0=,Bots of the Lost Ark,Suzanne Palmer,2023-01-01,https://clarkesworldmagazine.com/palmer_06_21/,Clarkesworld Magazine,clarkesworldmagazine.com
GJ0evRWhrV8ZZ4q9WWk++fYtUJw=,The Deeps of the Sky,Elizabeth Bear,2023-01-01,https://clarkesworldmagazine.com/bear_06_18_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
PDs1cp06FhPfoGLNE/p8AY8MZ1U=,Mandorla,Cooper Shrivastava,2023-01-01,https://clarkesworldmagazine.com/shrivastava_02_20/,Clarkesworld Magazine,clarkesworldmagazine.com
EkhwxsE0uIl3G5Ef6kdTVR3BjMY=,Out of Copyright,Charles Sheffield,2023-01-01,https://clarkesworldmagazine.com/sheffield_09_13_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
/yQiu9UrioW1FJmZQo3EuQAEyoM=,The Aftermath,Maggie Clark,2023-01-01,https://clarkesworldmagazine.com/clark_11_13/,Clarkesworld Magazine,clarkesworldmagazine.com
NToXKSmJMGIIxdFchxRaERs0sIc=,The Symphony of Ice and Dust,Julie Nováková,2023-01-01,https://clarkesworldmagazine.com/novakova_10_13/,Clarkesworld Magazine,clarkesworldmagazine.com
roX6rVkCi4QgHk+OVe6t4vtcRVY=,The First Female President,Michael De Kler,2023-01-01,https://clarkesworldmagazine.com/dekler_04_07/,Clarkesworld Magazine,clarkesworldmagazine.com
fwPYV/rKdOLUGfp2U+nl+lU6wms=,Dark Waters Still Flow,Alice Towey,2023-01-01,https://clarkesworldmagazine.com/towey_11_21/,Clarkesworld Magazine,clarkesworldmagazine.com
Oucwek4/Q9mCsnCgLsyPQU2OzXE=,Sea Change,Una McCormack,2023-01-01,https://clarkesworldmagazine.com/mccormack_09_15_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
VlDjMYokTAKJNWoD5XsMULznnak=,The Sun from Both Sides,R S A Garcia,2023-01-01,https://clarkesworldmagazine.com/garcia_05_19/,Clarkesworld Magazine,clarkesworldmagazine.com
qg98XT6KHifU7PZOv8uhQAkMstU=,Salvage Opportunity,Jack Skillingstead,2023-01-01,https://clarkesworldmagazine.com/skillingstead_03_16/,Clarkesworld Magazine,clarkesworldmagazine.com
vPCZDGs5mdTaTLico1C1JV95EB4=,Lone Puppeteer of a Sleeping City,Arula Ratnakar,2023-01-01,https://clarkesworldmagazine.com/ratnakar_09_20/,Clarkesworld Magazine,clarkesworldmagazine.com
BcJ5y/QJOri8kTfXdBeRvuUtyMs=,"Just One Step, and Then the Next",E N Díaz,2023-01-01,https://clarkesworldmagazine.com/diaz_12_21/,Clarkesworld Magazine,clarkesworldmagazine.com
Sog/VRR+1WXhGE0+ztL8RYkMtpY=,Old Paint,Megan Lindholm,2023-01-01,https://clarkesworldmagazine.com/lindholm_01_16_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
mdpjpM8eui2yVIRJ5/va/OXM9o8=,Mongoose,Sarah Monette; Elizabeth Bear,2023-01-01,https://clarkesworldmagazine.com/bear_monette_06_13_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
0YTurZjlN1T3d3Izrnj1QjG0CmE=,The Beacon,Darja Malcolm-Clarke,2023-01-01,https://clarkesworldmagazine.com/malcolmclarke_08_07/,Clarkesworld Magazine,clarkesworldmagazine.com
nv7MMYnhd3YeVKs1qcnwJ5oVIyk=,Everyone from Themis Sends Letters Home,Genevieve Valentine,2023-01-01,https://clarkesworldmagazine.com/valentine_10_16/,Clarkesworld Magazine,clarkesworldmagazine.com
2sywMevNXJE5MwI7SAcKD7kWGpA=,Keeper of the Code,Nick Thomas,2023-01-01,https://clarkesworldmagazine.com/thomas_04_23/,Clarkesworld Magazine,clarkesworldmagazine.com
59hutrTa5m1aa4g44/Ic7RKraGk=,Tying Knots,Ken Liu,2010-08-05,https://clarkesworldmagazine.com/liu_01_11/,Clarkesworld Magazine,clarkesworldmagazine.com
WRTbkFGoKZNcyp7qCPPwYZYSoIQ=,Wants Pawn Term,Rich Larson,2023-01-01,https://clarkesworldmagazine.com/larson_05_22/,Clarkesworld Magazine,clarkesworldmagazine.com
XlrhYfhWb3ttU4u/027tN5/0f0A=,When Your Child Strays From God,Sam J Miller,2023-01-01,https://clarkesworldmagazine.com/miller_07_15/,Clarkesworld Magazine,clarkesworldmagazine.com
gjtvQxHHEeh5zihUcxab05YXHy8=,Curse,Samantha Henderson,2023-01-01,https://clarkesworldmagazine.com/henderson_12_07/,Clarkesworld Magazine,clarkesworldmagazine.com
++M+2YuuVIycIfW6FiYV87BbjRA=,Doc Luckless and the Stationmistress,Thoraiya Dyer,2023-01-01,https://clarkesworldmagazine.com/dyer_04_22/,Clarkesworld Magazine,clarkesworldmagazine.com
ldc6h+E6crsrfZEPG1Ve2y+tsn4=,An Evolutionary Myth,Bo-young Kim; Gord Sellar; Jihyun Park,2023-01-01,https://clarkesworldmagazine.com/bo-young_05_15/,Clarkesworld Magazine,clarkesworldmagazine.com
SYROqUtq8aX+koXJlv3sJRMSkDA=,Debris Ensuing from a Supervortex,Brian Ames,2023-01-01,https://clarkesworldmagazine.com/ames_01_08/,Clarkesworld Magazine,clarkesworldmagazine.com
kYbmkuWluGqWHBFCnmOlcRrH+ek=,"Introduction to 2181 Overture, Second Edition",Gu Shi; Emily Jin,2023-01-01,https://clarkesworldmagazine.com/gu_02_23/,Clarkesworld Magazine,clarkesworldmagazine.com
mMYGriwkBN1PmpUE7B3qqhfoMDk=,Wandering Rocks,Gregory Feeley,2023-01-01,https://clarkesworldmagazine.com/feeley_10_20/,Clarkesworld Magazine,clarkesworldmagazine.com
HEm4EpAAavs5GBBSq0jrN7dNRBA=,Extraction Request,Rich Larson,2023-01-01,https://clarkesworldmagazine.com/larson_01_16/,Clarkesworld Magazine,clarkesworldmagazine.com
/9MWHjtGHviOsFiffdeDEDhXXuM=,Matchmaker,Erin M Hartshorn,2023-01-01,https://clarkesworldmagazine.com/hartshorn_04_11/,Clarkesworld Magazine,clarkesworldmagazine.com
/hmp5h/bdRKaW/7c8sYKHHodZ84=,A Hundred Ghosts Parade Tonight,Xia Jia; Ken Liu,2023-01-01,https://clarkesworldmagazine.com/xia_02_12/,Clarkesworld Magazine,clarkesworldmagazine.com
Tz54BZ1WMkLurw5oM+mpQQIb0k4=,The Battle of Candle Arc,Yoon Ha Lee,2023-01-01,https://clarkesworldmagazine.com/lee_10_12/,Clarkesworld Magazine,clarkesworldmagazine.com
TEw1k9RYXoVIfL5URjvx8Ya6vRo=,Guest of Honor,Robert Reed,2023-01-01,https://clarkesworldmagazine.com/reed_04_13_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
21QgyjYlJASCSSkejulZRyWgrm4=,The Weapons of Wonderland,Thoraiya Dyer,2023-01-01,https://clarkesworldmagazine.com/dyer_07_19/,Clarkesworld Magazine,clarkesworldmagazine.com
oWNOJ6wH22GSMk/sV+olpB/FISA=,.identity,E Catherine Tobler,2023-01-01,https://clarkesworldmagazine.com/tobler_06_16/,Clarkesworld Magazine,clarkesworldmagazine.com
O3PZi7HWZEPCmYn6yoI31s/BldA=,Wu Ding's Journey to the West,Tang Fei; Andy Dudak,2023-01-01,https://clarkesworldmagazine.com/tang_07_19/,Clarkesworld Magazine,clarkesworldmagazine.com
hn37hVzbZPFw+5cYJHZHbDFEGRI=,(To See the Other) Whole Against the Sky,E Catherine Tobler,2023-01-01,https://clarkesworldmagazine.com/tobler_11_12/,Clarkesworld Magazine,clarkesworldmagazine.com
pnDtW2Pc0hKpGx27ho+hdLYErM0=,The Three Resurrections of Jessica Churchill,Kelly Robson,2023-01-01,https://clarkesworldmagazine.com/robson_02_15/,Clarkesworld Magazine,clarkesworldmagazine.com
t1qpwRK2HSI8BTL/YDZRw52tjys=,Informed Consent Logs from the Soul Swap Clinic,Sarah Pauling,2023-01-01,https://clarkesworldmagazine.com/pauling_02_22/,Clarkesworld Magazine,clarkesworldmagazine.com
F8LB2RNHt5aQLuMegcB0XgDLWlo=,Warmth,Geoff Ryman,2023-01-01,https://clarkesworldmagazine.com/ryman_09_17_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
mm/JC8hdaC9lRsnbm77UkjlJi7E=,The Architect of Heaven,Jason K Chapman,2023-01-01,https://clarkesworldmagazine.com/chapman_05_11/,Clarkesworld Magazine,clarkesworldmagazine.com
fMg99bRp74YCM2yNb2f82bjd2g8=,"A Bead of Jasper, Four Small Stones",Genevieve Valentine,2023-01-01,https://clarkesworldmagazine.com/valentine_10_12/,Clarkesworld Magazine,clarkesworldmagazine.com
aGDVpldb6W134nHJJlT5zrgVE54=,Embracing the Movement,Cristina Jurado; Sue Burke,2023-01-01,https://clarkesworldmagazine.com/jurado_06_21/,Clarkesworld Magazine,clarkesworldmagazine.com
Lv/TRD+O+njzfJpiOqpqmsTt5+o=,The Persistence of Blood,Juliette Wade,2023-01-01,https://clarkesworldmagazine.com/wade_03_18/,Clarkesworld Magazine,clarkesworldmagazine.com
42i3EmT2CR3bDKvn6B6bbmn1cjM=,When the Gentlemen Go By,Margaret Ronald,2023-01-01,https://clarkesworldmagazine.com/ronald_07_08/,Clarkesworld Magazine,clarkesworldmagazine.com
RoTWmE9QZ53KTYsDgz3LqKx4YxU=,Through,Eric Fomley; Rich Larson,2023-01-01,https://clarkesworldmagazine.com/fomley_larson_10_21/,Clarkesworld Magazine,clarkesworldmagazine.com
I9Qg+i1OLPJ6YOISnLbPdlbg/Iw=,Her Furry Face,Leigh Kennedy,2023-01-01,https://clarkesworldmagazine.com/kennedy_09_14_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
Eh1QlTsrWGatmIABXr/kvF8r11g=,The Banquet of the Lords of Night,Liz Williams,2023-01-01,https://clarkesworldmagazine.com/williams_05_13_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
cgcQeszdq0MTjC5BNQQRt8nVJ3s=,Finisterra,David Moles,2023-01-01,https://clarkesworldmagazine.com/moles_04_13_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
fOG3yf8DjY/xg/O8mdgh2PMO4j4=,Swift as a Dream and Fleeting as a Sigh,John Barnes,2023-01-01,https://clarkesworldmagazine.com/barnes_07_18_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
ehIdNnSbz5MedtQjWAu0+lv+yG4=,Chimera,Gu Shi; S Qiouyi Lu; Ken Liu,2023-01-01,https://clarkesworldmagazine.com/gu_03_16/,Clarkesworld Magazine,clarkesworldmagazine.com
/6eHxEPR+q2YoP1tDcWkWESJjHk=,A Stopped Clock,Madeline Ashby,2023-01-01,https://clarkesworldmagazine.com/ashby_08_16_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
mjm/oNsgZNDB8b3fsNL9v/QGEgw=,An Age of Ice,Zhang Ran; Andy Dudak,2016-01-10,https://clarkesworldmagazine.com/zhang_07_17/,Clarkesworld Magazine,clarkesworldmagazine.com
FLqj84x6qCm4s2GxJRB4VzGeErU=,Whose Face This Is I Do Not Know,Cat Rambo,2023-01-01,https://clarkesworldmagazine.com/rambo_05_11/,Clarkesworld Magazine,clarkesworldmagazine.com
5NyM9ELZ3jQSYpJJ19NYIF3omkA=,Human Strandings and the Role of the Xenobiologist,Thoraiya Dyer,2023-01-01,https://clarkesworldmagazine.com/dyer_03_14/,Clarkesworld Magazine,clarkesworldmagazine.com
LVqxp7zpt0Y+iv6IdsrZ/Dn64dg=,Company Town,Aimee Ogden,2023-01-01,https://clarkesworldmagazine.com/ogden_06_22/,Clarkesworld Magazine,clarkesworldmagazine.com
lfKrHFf5l7yTLQLOzfCWah8SoMo=,Android Whores Can't Cry,Natalia Theodoridou,2023-01-01,https://clarkesworldmagazine.com/theodoridou_07_15/,Clarkesworld Magazine,clarkesworldmagazine.com
Dk0qiIogBXMABZOzXD0Hjh9kz/Y=,On the Lot and In the Air,Lisa L Hannett,2023-01-01,https://clarkesworldmagazine.com/hannett_07_09/,Clarkesworld Magazine,clarkesworldmagazine.com
7hksIH4KPxExvK2okAlXICpWLvE=,Teaching Bigfoot to Read,Geoffrey W Cole,2023-01-01,https://clarkesworldmagazine.com/cole_01_09/,Clarkesworld Magazine,clarkesworldmagazine.com
X9T54tJrUIFHeqHEBYj06ZbnVVs=,Marsbodies,Adele Gardner,2023-01-01,https://clarkesworldmagazine.com/gardner_06_22/,Clarkesworld Magazine,clarkesworldmagazine.com
SLXfnI0pAZ72pQQsyfAxwRMcd9o=,Malinche,Gabriela Santiago,2023-01-01,https://clarkesworldmagazine.com/santiago_09_19/,Clarkesworld Magazine,clarkesworldmagazine.com
ESWcRz7zcGGa7HdVQqsGny5RGxE=,Eater of Worlds,Jamie Wahls,2023-01-01,https://clarkesworldmagazine.com/wahls_01_19/,Clarkesworld Magazine,clarkesworldmagazine.com
LOvXrqxnqKO+0eccWcXAHwFfWMM=,Carapace,David Goodman,2023-01-01,https://clarkesworldmagazine.com/goodman_07_22/,Clarkesworld Magazine,clarkesworldmagazine.com
dPxWZ4rhiQ3Iz5GXwoWAMWaxjAI=,The Opposite and the Adjacent,Liu Yang; Nick Stember,2023-01-01,https://clarkesworldmagazine.com/liu_09_16/,Clarkesworld Magazine,clarkesworldmagazine.com
8z/820+m1ahfKjz7T38ztZz2u5A=,The Mighty Slinger,Karen Lord; Tobias S Buckell,2023-01-01,https://clarkesworldmagazine.com/lord-buckell_09_18_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
NlXyxUJsE1jQDD993lroyhlcoFQ=,Two Ways of Living,Robert Reed,2023-01-01,https://clarkesworldmagazine.com/reed_03_17/,Clarkesworld Magazine,clarkesworldmagazine.com
Gl/gpWLntsUpH0FAtG2yIfJ2FDo=,Shining Bursa and the Listening Post,Sarah Pauling,2023-01-01,https://clarkesworldmagazine.com/pauling_09_22/,Clarkesworld Magazine,clarkesworldmagazine.com
zviN6WqtVKSt+bhcLnNTkM238Xw=,The Saint of the Sidewalks,Kat Howard,2023-01-01,https://clarkesworldmagazine.com/howard_08_14/,Clarkesworld Magazine,clarkesworldmagazine.com
qScpCMZPG5JXqATgsO23XS+1+y0=,What Happens in Solarium Square 21,Ashleigh Shears,2023-01-01,https://clarkesworldmagazine.com/shears_05_20/,Clarkesworld Magazine,clarkesworldmagazine.com
uyFMh/zej6bY6y9VsT2B08+lxNk=,The Most Famous Little Girl in the World,Nancy Kress,2002-05-08,https://clarkesworldmagazine.com/kress_12_16_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
vnlPXBybZqcI8IQ+N07exKXfc18=,The Lori,Fiona Moore,2023-01-01,https://clarkesworldmagazine.com/moore_08_20/,Clarkesworld Magazine,clarkesworldmagazine.com
eTyUTBcg7ejz1cAM0jifhokkDKA=,Your Final Apocalypse,Sandra McDonald,2023-01-01,https://clarkesworldmagazine.com/mcdonald_12_12/,Clarkesworld Magazine,clarkesworldmagazine.com
Zn11Q1z9u6Slmf+y4zHgFZ3O2rU=,Skyscrapers in the Sand,Y M Pang,2023-01-01,https://clarkesworldmagazine.com/pang_04_19/,Clarkesworld Magazine,clarkesworldmagazine.com
kB/hxLO/txlsqHkEbxmVMVAcCK0=,Postcards From Monster Island,Emily Devenport,2023-01-01,https://clarkesworldmagazine.com/devenport_04_15/,Clarkesworld Magazine,clarkesworldmagazine.com
